name,type,latitude,longitude,flight_id,order
KJFK,Origin Airport,40.6399257,-73.778695,JBU581-1487399170-airline-0052,0
RBV,VOR-TAC (NAVAID),40.2024022,-74.4950261,JBU581-1487399170-airline-0052,1
COPES,Reporting Point,40.1307139,-75.3767694,JBU581-1487399170-airline-0052,2
BYRDD,Reporting Point,40.0922028,-75.8186917,JBU581-1487399170-airline-0052,3
BYRDD,Reporting Point,40.0922028,-75.8186917,JBU581-1487399170-airline-0052,4
HAAGN,Reporting Point,39.9614972,-76.0762,JBU581-1487399170-airline-0052,5
PENSY,Reporting Point,39.9072111,-76.1825361,JBU581-1487399170-airline-0052,6
EMI,VOR-TAC (NAVAID),39.4950075,-76.9785719,JBU581-1487399170-airline-0052,7
CSN,VOR-TAC (NAVAID),38.6412022,-77.8654994,JBU581-1487399170-airline-0052,8
MOL,VOR-DME (NAVAID),37.9005247,-79.1068892,JBU581-1487399170-airline-0052,9
MOL,VOR-DME (NAVAID),37.9005247,-79.1068892,JBU581-1487399170-airline-0052,10
PSK,VOR-TAC (NAVAID),37.087705,-80.7129006,JBU581-1487399170-airline-0052,11
YICUT,RNAV,36.8427389,-81.3992833,JBU581-1487399170-airline-0052,12
VXV,VOR-TAC (NAVAID),35.9048386,-83.8947264,JBU581-1487399170-airline-0052,13
CALCO,Reporting Point,34.3452528,-86.0193667,JBU581-1487399170-airline-0052,14
VUZ,VOR-TAC (NAVAID),33.6701322,-86.8998372,JBU581-1487399170-airline-0052,15
AEX,VOR-TAC (NAVAID),31.2567222,-92.5009722,JBU581-1487399170-airline-0052,16
BRWCK,Reporting Point,30.5871111,-93.7060278,JBU581-1487399170-airline-0052,17
WAPPL,Reporting Point,30.2318889,-94.3306389,JBU581-1487399170-airline-0052,18
WLMOR,Waypoint,30.1529722,-94.6251944,JBU581-1487399170-airline-0052,19
HUDZY,Reporting Point,30.1035556,-94.8088056,JBU581-1487399170-airline-0052,20
CLWSN,Reporting Point,30.0737222,-94.9188333,JBU581-1487399170-airline-0052,21
SWWAA,Reporting Point,30.00875,-95.1570556,JBU581-1487399170-airline-0052,22
PUSHN,Waypoint,29.8605,-95.2005,JBU581-1487399170-airline-0052,23
BUGZY,Waypoint,29.76225,-95.2312778,JBU581-1487399170-airline-0052,24
PRTCH,Waypoint,29.7231944,-95.2433056,JBU581-1487399170-airline-0052,25
SHUUG,Waypoint,29.5637222,-95.24175,JBU581-1487399170-airline-0052,26
EMARR,Waypoint,29.5400833,-95.2687778,JBU581-1487399170-airline-0052,27
KHOU,Destination Airport,29.6454167,-95.2788889,JBU581-1487399170-airline-0052,28
KJFK,Origin Airport,40.6399257,-73.778695,JBU581-1487399170-airline-0052,0
RBV,VOR-TAC (NAVAID),40.2024022,-74.4950261,JBU581-1487399170-airline-0052,1
COPES,Reporting Point,40.1307139,-75.3767694,JBU581-1487399170-airline-0052,2
BYRDD,Reporting Point,40.0922028,-75.8186917,JBU581-1487399170-airline-0052,3
BYRDD,Reporting Point,40.0922028,-75.8186917,JBU581-1487399170-airline-0052,4
HAAGN,Reporting Point,39.9614972,-76.0762,JBU581-1487399170-airline-0052,5
PENSY,Reporting Point,39.9072111,-76.1825361,JBU581-1487399170-airline-0052,6
EMI,VOR-TAC (NAVAID),39.4950075,-76.9785719,JBU581-1487399170-airline-0052,7
CSN,VOR-TAC (NAVAID),38.6412022,-77.8654994,JBU581-1487399170-airline-0052,8
MOL,VOR-DME (NAVAID),37.9005247,-79.1068892,JBU581-1487399170-airline-0052,9
MOL,VOR-DME (NAVAID),37.9005247,-79.1068892,JBU581-1487399170-airline-0052,10
PSK,VOR-TAC (NAVAID),37.087705,-80.7129006,JBU581-1487399170-airline-0052,11
YICUT,RNAV,36.8427389,-81.3992833,JBU581-1487399170-airline-0052,12
VXV,VOR-TAC (NAVAID),35.9048386,-83.8947264,JBU581-1487399170-airline-0052,13
CALCO,Reporting Point,34.3452528,-86.0193667,JBU581-1487399170-airline-0052,14
VUZ,VOR-TAC (NAVAID),33.6701322,-86.8998372,JBU581-1487399170-airline-0052,15
AEX,VOR-TAC (NAVAID),31.2567222,-92.5009722,JBU581-1487399170-airline-0052,16
BRWCK,Reporting Point,30.5871111,-93.7060278,JBU581-1487399170-airline-0052,17
WAPPL,Reporting Point,30.2318889,-94.3306389,JBU581-1487399170-airline-0052,18
WLMOR,Waypoint,30.1529722,-94.6251944,JBU581-1487399170-airline-0052,19
HUDZY,Reporting Point,30.1035556,-94.8088056,JBU581-1487399170-airline-0052,20
CLWSN,Reporting Point,30.0737222,-94.9188333,JBU581-1487399170-airline-0052,21
SWWAA,Reporting Point,30.00875,-95.1570556,JBU581-1487399170-airline-0052,22
PUSHN,Waypoint,29.8605,-95.2005,JBU581-1487399170-airline-0052,23
BUGZY,Waypoint,29.76225,-95.2312778,JBU581-1487399170-airline-0052,24
PRTCH,Waypoint,29.7231944,-95.2433056,JBU581-1487399170-airline-0052,25
SHUUG,Waypoint,29.5637222,-95.24175,JBU581-1487399170-airline-0052,26
EMARR,Waypoint,29.5400833,-95.2687778,JBU581-1487399170-airline-0052,27
KHOU,Destination Airport,29.6454167,-95.2788889,JBU581-1487399170-airline-0052,28
KSAT,Origin Airport,29.533958,-98.4690571,SWA4239-1487399282-airline-0485,0
VAUHN,Waypoint,29.676,-98.0146944,SWA4239-1487399282-airline-0485,1
SETZR,Waypoint,29.7126667,-97.8308611,SWA4239-1487399282-airline-0485,2
SMAKR,Waypoint,29.6936389,-97.3977222,SWA4239-1487399282-airline-0485,3
SMAKR,Waypoint,29.6936389,-97.3977222,SWA4239-1487399282-airline-0485,4
PURKY,Waypoint,29.4389167,-96.4876389,SWA4239-1487399282-airline-0485,5
BELLR,Reporting Point,29.3248611,-96.0886667,SWA4239-1487399282-airline-0485,6
HNTRR,Waypoint,29.4695,-95.8784444,SWA4239-1487399282-airline-0485,7
GEEEO,Waypoint,29.4803333,-95.6489722,SWA4239-1487399282-airline-0485,8
KHOU,Destination Airport,29.6454167,-95.2788889,SWA4239-1487399282-airline-0485,9
KSAT,Origin Airport,29.533958,-98.4690571,SWA1524-1487399281-airline-0041,0
SAT,VOR-TAC (NAVAID),29.6440278,-98.4613056,SWA1524-1487399281-airline-0041,1
SAT,VOR-TAC (NAVAID),29.6440278,-98.4613056,SWA1524-1487399281-airline-0041,2
YENNS,Reporting Point,29.0679444,-98.3219722,SWA1524-1487399281-airline-0041,3
THX,VOR-TAC (NAVAID),28.505,-98.1504722,SWA1524-1487399281-airline-0041,4
CRP,VOR-TAC (NAVAID),27.9037778,-97.4448889,SWA1524-1487399281-airline-0041,5
CRP,VOR-TAC (NAVAID),27.9037778,-97.4448889,SWA1524-1487399281-airline-0041,6
LMEDA,Reporting Point,28.46575,-96.9394722,SWA1524-1487399281-airline-0041,7
ALIEF,Reporting Point,28.6871389,-96.7384167,SWA1524-1487399281-airline-0041,8
BIGTX,Reporting Point,28.8216111,-96.6156944,SWA1524-1487399281-airline-0041,9
BELLR,Reporting Point,29.3248611,-96.0886667,SWA1524-1487399281-airline-0041,10
HNTRR,Waypoint,29.4695,-95.8784444,SWA1524-1487399281-airline-0041,11
GEEEO,Waypoint,29.4803333,-95.6489722,SWA1524-1487399281-airline-0041,12
KHOU,Destination Airport,29.6454167,-95.2788889,SWA1524-1487399281-airline-0041,13
KBOS,Origin Airport,42.3629444,-71.0063889,SWA3955-1487399282-airline-0667,0
NHANT,Waypoint,42.4397778,-70.9666667,SWA3955-1487399282-airline-0667,1
HURBE,Waypoint,42.46075,-70.8519444,SWA3955-1487399282-airline-0667,2
STAYC,Waypoint,42.5078333,-70.7915556,SWA3955-1487399282-airline-0667,3
SHAAN,Waypoint,42.5798889,-70.8276111,SWA3955-1487399282-airline-0667,4
HYLND,Reporting Point,42.7808611,-71.2753056,SWA3955-1487399282-airline-0667,5
CAM,VOR-DME (NAVAID),42.9942889,-73.3440189,SWA3955-1487399282-airline-0667,6
PAYGE,Reporting Point,43.0140222,-74.2535444,SWA3955-1487399282-airline-0667,7
PUPPY,RNAV,43.05735,-75.29425,SWA3955-1487399282-airline-0667,8
GONZZ,RNAV,43.0894444,-76.6866667,SWA3955-1487399282-airline-0667,9
GONZZ,RNAV,43.0894444,-76.6866667,SWA3955-1487399282-airline-0667,10
HANKK,Reporting Point,42.89495,-77.154225,SWA3955-1487399282-airline-0667,11
JHW,VOR-DME (NAVAID),42.1886075,-79.121305,SWA3955-1487399282-airline-0667,12
DJB,VOR-DME (NAVAID),41.3580556,-82.1619444,SWA3955-1487399282-airline-0667,13
ROD,VOR-TAC (NAVAID),40.2877778,-84.0430556,SWA3955-1487399282-airline-0667,14
BUM,VOR-TAC (NAVAID),38.2719444,-94.4883333,SWA3955-1487399282-airline-0667,15
TUL,VOR-TAC (NAVAID),36.1962536,-95.7880906,SWA3955-1487399282-airline-0667,16
CVE,VOR-DME (NAVAID),32.890315,-96.9039639,SWA3955-1487399282-airline-0667,17
ELLVR,Reporting Point,31.7081167,-96.8377917,SWA3955-1487399282-airline-0667,18
NNEAL,Waypoint,31.1965833,-96.6796944,SWA3955-1487399282-airline-0667,19
MMAXX,Waypoint,30.8930556,-96.5464444,SWA3955-1487399282-airline-0667,20
EEVAH,Waypoint,30.68225,-96.4544167,SWA3955-1487399282-airline-0667,21
BEANE,Waypoint,30.6051389,-96.4207778,SWA3955-1487399282-airline-0667,22
CAASE,Waypoint,30.4209167,-96.3199167,SWA3955-1487399282-airline-0667,23
KIDDZ,Reporting Point,30.2236111,-96.2157778,SWA3955-1487399282-airline-0667,24
SNIFY,Waypoint,30.1576667,-96.1806667,SWA3955-1487399282-airline-0667,25
QTRBK,Reporting Point,30.0598333,-96.1283333,SWA3955-1487399282-airline-0667,26
RVEEE,Waypoint,29.8271111,-95.9950556,SWA3955-1487399282-airline-0667,27
AAHZZ,Waypoint,29.7309167,-95.9316667,SWA3955-1487399282-airline-0667,28
GLUVR,Waypoint,29.6521944,-95.8807222,SWA3955-1487399282-airline-0667,29
GEEEO,Waypoint,29.4803333,-95.6489722,SWA3955-1487399282-airline-0667,30
KHOU,Destination Airport,29.6454167,-95.2788889,SWA3955-1487399282-airline-0667,31
KJFK,Origin Airport,40.6399257,-73.778695,JBU581-1487399170-airline-0052,0
RBV,VOR-TAC (NAVAID),40.2024022,-74.4950261,JBU581-1487399170-airline-0052,1
COPES,Reporting Point,40.1307139,-75.3767694,JBU581-1487399170-airline-0052,2
BYRDD,Reporting Point,40.0922028,-75.8186917,JBU581-1487399170-airline-0052,3
BYRDD,Reporting Point,40.0922028,-75.8186917,JBU581-1487399170-airline-0052,4
HAAGN,Reporting Point,39.9614972,-76.0762,JBU581-1487399170-airline-0052,5
PENSY,Reporting Point,39.9072111,-76.1825361,JBU581-1487399170-airline-0052,6
EMI,VOR-TAC (NAVAID),39.4950075,-76.9785719,JBU581-1487399170-airline-0052,7
CSN,VOR-TAC (NAVAID),38.6412022,-77.8654994,JBU581-1487399170-airline-0052,8
MOL,VOR-DME (NAVAID),37.9005247,-79.1068892,JBU581-1487399170-airline-0052,9
MOL,VOR-DME (NAVAID),37.9005247,-79.1068892,JBU581-1487399170-airline-0052,10
PSK,VOR-TAC (NAVAID),37.087705,-80.7129006,JBU581-1487399170-airline-0052,11
YICUT,RNAV,36.8427389,-81.3992833,JBU581-1487399170-airline-0052,12
VXV,VOR-TAC (NAVAID),35.9048386,-83.8947264,JBU581-1487399170-airline-0052,13
CALCO,Reporting Point,34.3452528,-86.0193667,JBU581-1487399170-airline-0052,14
VUZ,VOR-TAC (NAVAID),33.6701322,-86.8998372,JBU581-1487399170-airline-0052,15
AEX,VOR-TAC (NAVAID),31.2567222,-92.5009722,JBU581-1487399170-airline-0052,16
BRWCK,Reporting Point,30.5871111,-93.7060278,JBU581-1487399170-airline-0052,17
WAPPL,Reporting Point,30.2318889,-94.3306389,JBU581-1487399170-airline-0052,18
WLMOR,Waypoint,30.1529722,-94.6251944,JBU581-1487399170-airline-0052,19
HUDZY,Reporting Point,30.1035556,-94.8088056,JBU581-1487399170-airline-0052,20
CLWSN,Reporting Point,30.0737222,-94.9188333,JBU581-1487399170-airline-0052,21
SWWAA,Reporting Point,30.00875,-95.1570556,JBU581-1487399170-airline-0052,22
PUSHN,Waypoint,29.8605,-95.2005,JBU581-1487399170-airline-0052,23
BUGZY,Waypoint,29.76225,-95.2312778,JBU581-1487399170-airline-0052,24
PRTCH,Waypoint,29.7231944,-95.2433056,JBU581-1487399170-airline-0052,25
SHUUG,Waypoint,29.5637222,-95.24175,JBU581-1487399170-airline-0052,26
EMARR,Waypoint,29.5400833,-95.2687778,JBU581-1487399170-airline-0052,27
KHOU,Destination Airport,29.6454167,-95.2788889,JBU581-1487399170-airline-0052,28
KJFK,Origin Airport,40.6399257,-73.778695,JBU581-1487399170-airline-0052,0
RBV,VOR-TAC (NAVAID),40.2024022,-74.4950261,JBU581-1487399170-airline-0052,1
COPES,Reporting Point,40.1307139,-75.3767694,JBU581-1487399170-airline-0052,2
BYRDD,Reporting Point,40.0922028,-75.8186917,JBU581-1487399170-airline-0052,3
BYRDD,Reporting Point,40.0922028,-75.8186917,JBU581-1487399170-airline-0052,4
HAAGN,Reporting Point,39.9614972,-76.0762,JBU581-1487399170-airline-0052,5
PENSY,Reporting Point,39.9072111,-76.1825361,JBU581-1487399170-airline-0052,6
EMI,VOR-TAC (NAVAID),39.4950075,-76.9785719,JBU581-1487399170-airline-0052,7
CSN,VOR-TAC (NAVAID),38.6412022,-77.8654994,JBU581-1487399170-airline-0052,8
MOL,VOR-DME (NAVAID),37.9005247,-79.1068892,JBU581-1487399170-airline-0052,9
MOL,VOR-DME (NAVAID),37.9005247,-79.1068892,JBU581-1487399170-airline-0052,10
PSK,VOR-TAC (NAVAID),37.087705,-80.7129006,JBU581-1487399170-airline-0052,11
YICUT,RNAV,36.8427389,-81.3992833,JBU581-1487399170-airline-0052,12
VXV,VOR-TAC (NAVAID),35.9048386,-83.8947264,JBU581-1487399170-airline-0052,13
CALCO,Reporting Point,34.3452528,-86.0193667,JBU581-1487399170-airline-0052,14
VUZ,VOR-TAC (NAVAID),33.6701322,-86.8998372,JBU581-1487399170-airline-0052,15
AEX,VOR-TAC (NAVAID),31.2567222,-92.5009722,JBU581-1487399170-airline-0052,16
BRWCK,Reporting Point,30.5871111,-93.7060278,JBU581-1487399170-airline-0052,17
WAPPL,Reporting Point,30.2318889,-94.3306389,JBU581-1487399170-airline-0052,18
WLMOR,Waypoint,30.1529722,-94.6251944,JBU581-1487399170-airline-0052,19
HUDZY,Reporting Point,30.1035556,-94.8088056,JBU581-1487399170-airline-0052,20
CLWSN,Reporting Point,30.0737222,-94.9188333,JBU581-1487399170-airline-0052,21
SWWAA,Reporting Point,30.00875,-95.1570556,JBU581-1487399170-airline-0052,22
PUSHN,Waypoint,29.8605,-95.2005,JBU581-1487399170-airline-0052,23
BUGZY,Waypoint,29.76225,-95.2312778,JBU581-1487399170-airline-0052,24
PRTCH,Waypoint,29.7231944,-95.2433056,JBU581-1487399170-airline-0052,25
SHUUG,Waypoint,29.5637222,-95.24175,JBU581-1487399170-airline-0052,26
EMARR,Waypoint,29.5400833,-95.2687778,JBU581-1487399170-airline-0052,27
KHOU,Destination Airport,29.6454167,-95.2788889,JBU581-1487399170-airline-0052,28
KJFK,Origin Airport,40.6399257,-73.778695,JBU581-1487399170-airline-0052,0
RBV,VOR-TAC (NAVAID),40.2024022,-74.4950261,JBU581-1487399170-airline-0052,1
COPES,Reporting Point,40.1307139,-75.3767694,JBU581-1487399170-airline-0052,2
BYRDD,Reporting Point,40.0922028,-75.8186917,JBU581-1487399170-airline-0052,3
BYRDD,Reporting Point,40.0922028,-75.8186917,JBU581-1487399170-airline-0052,4
HAAGN,Reporting Point,39.9614972,-76.0762,JBU581-1487399170-airline-0052,5
PENSY,Reporting Point,39.9072111,-76.1825361,JBU581-1487399170-airline-0052,6
EMI,VOR-TAC (NAVAID),39.4950075,-76.9785719,JBU581-1487399170-airline-0052,7
CSN,VOR-TAC (NAVAID),38.6412022,-77.8654994,JBU581-1487399170-airline-0052,8
MOL,VOR-DME (NAVAID),37.9005247,-79.1068892,JBU581-1487399170-airline-0052,9
MOL,VOR-DME (NAVAID),37.9005247,-79.1068892,JBU581-1487399170-airline-0052,10
PSK,VOR-TAC (NAVAID),37.087705,-80.7129006,JBU581-1487399170-airline-0052,11
YICUT,RNAV,36.8427389,-81.3992833,JBU581-1487399170-airline-0052,12
VXV,VOR-TAC (NAVAID),35.9048386,-83.8947264,JBU581-1487399170-airline-0052,13
CALCO,Reporting Point,34.3452528,-86.0193667,JBU581-1487399170-airline-0052,14
VUZ,VOR-TAC (NAVAID),33.6701322,-86.8998372,JBU581-1487399170-airline-0052,15
AEX,VOR-TAC (NAVAID),31.2567222,-92.5009722,JBU581-1487399170-airline-0052,16
BRWCK,Reporting Point,30.5871111,-93.7060278,JBU581-1487399170-airline-0052,17
WAPPL,Reporting Point,30.2318889,-94.3306389,JBU581-1487399170-airline-0052,18
WLMOR,Waypoint,30.1529722,-94.6251944,JBU581-1487399170-airline-0052,19
HUDZY,Reporting Point,30.1035556,-94.8088056,JBU581-1487399170-airline-0052,20
CLWSN,Reporting Point,30.0737222,-94.9188333,JBU581-1487399170-airline-0052,21
SWWAA,Reporting Point,30.00875,-95.1570556,JBU581-1487399170-airline-0052,22
PUSHN,Waypoint,29.8605,-95.2005,JBU581-1487399170-airline-0052,23
BUGZY,Waypoint,29.76225,-95.2312778,JBU581-1487399170-airline-0052,24
PRTCH,Waypoint,29.7231944,-95.2433056,JBU581-1487399170-airline-0052,25
SHUUG,Waypoint,29.5637222,-95.24175,JBU581-1487399170-airline-0052,26
EMARR,Waypoint,29.5400833,-95.2687778,JBU581-1487399170-airline-0052,27
KHOU,Destination Airport,29.6454167,-95.2788889,JBU581-1487399170-airline-0052,28
KJFK,Origin Airport,40.6399257,-73.778695,JBU581-1487399170-airline-0052,0
RBV,VOR-TAC (NAVAID),40.2024022,-74.4950261,JBU581-1487399170-airline-0052,1
COPES,Reporting Point,40.1307139,-75.3767694,JBU581-1487399170-airline-0052,2
BYRDD,Reporting Point,40.0922028,-75.8186917,JBU581-1487399170-airline-0052,3
BYRDD,Reporting Point,40.0922028,-75.8186917,JBU581-1487399170-airline-0052,4
HAAGN,Reporting Point,39.9614972,-76.0762,JBU581-1487399170-airline-0052,5
PENSY,Reporting Point,39.9072111,-76.1825361,JBU581-1487399170-airline-0052,6
EMI,VOR-TAC (NAVAID),39.4950075,-76.9785719,JBU581-1487399170-airline-0052,7
CSN,VOR-TAC (NAVAID),38.6412022,-77.8654994,JBU581-1487399170-airline-0052,8
MOL,VOR-DME (NAVAID),37.9005247,-79.1068892,JBU581-1487399170-airline-0052,9
MOL,VOR-DME (NAVAID),37.9005247,-79.1068892,JBU581-1487399170-airline-0052,10
PSK,VOR-TAC (NAVAID),37.087705,-80.7129006,JBU581-1487399170-airline-0052,11
YICUT,RNAV,36.8427389,-81.3992833,JBU581-1487399170-airline-0052,12
VXV,VOR-TAC (NAVAID),35.9048386,-83.8947264,JBU581-1487399170-airline-0052,13
CALCO,Reporting Point,34.3452528,-86.0193667,JBU581-1487399170-airline-0052,14
VUZ,VOR-TAC (NAVAID),33.6701322,-86.8998372,JBU581-1487399170-airline-0052,15
AEX,VOR-TAC (NAVAID),31.2567222,-92.5009722,JBU581-1487399170-airline-0052,16
BRWCK,Reporting Point,30.5871111,-93.7060278,JBU581-1487399170-airline-0052,17
WAPPL,Reporting Point,30.2318889,-94.3306389,JBU581-1487399170-airline-0052,18
WLMOR,Waypoint,30.1529722,-94.6251944,JBU581-1487399170-airline-0052,19
HUDZY,Reporting Point,30.1035556,-94.8088056,JBU581-1487399170-airline-0052,20
CLWSN,Reporting Point,30.0737222,-94.9188333,JBU581-1487399170-airline-0052,21
SWWAA,Reporting Point,30.00875,-95.1570556,JBU581-1487399170-airline-0052,22
PUSHN,Waypoint,29.8605,-95.2005,JBU581-1487399170-airline-0052,23
BUGZY,Waypoint,29.76225,-95.2312778,JBU581-1487399170-airline-0052,24
PRTCH,Waypoint,29.7231944,-95.2433056,JBU581-1487399170-airline-0052,25
SHUUG,Waypoint,29.5637222,-95.24175,JBU581-1487399170-airline-0052,26
EMARR,Waypoint,29.5400833,-95.2687778,JBU581-1487399170-airline-0052,27
KHOU,Destination Airport,29.6454167,-95.2788889,JBU581-1487399170-airline-0052,28
KLAS,Origin Airport,36.0800556,-115.15225,SWA853-1487399283-airline-0281,0
FIXIX,Waypoint,36.0150278,-115.2013333,SWA853-1487399283-airline-0281,1
ROPPR,Waypoint,35.9711944,-115.3016667,SWA853-1487399283-airline-0281,2
CEASR,Waypoint,35.8663889,-115.2619167,SWA853-1487399283-airline-0281,3
HITME,Waypoint,35.8213889,-115.0741667,SWA853-1487399283-airline-0281,4
COWBY,Reporting Point,35.9235556,-113.90275,SWA853-1487399283-airline-0281,5
CUTRO,Waypoint,35.6047222,-112.3833333,SWA853-1487399283-airline-0281,6
INW,VOR-TAC (NAVAID),35.0616111,-110.7950278,SWA853-1487399283-airline-0281,7
INW,VOR-TAC (NAVAID),35.0615997,-110.7950197,SWA853-1487399283-airline-0281,8
PYRIT,Reporting Point,34.8695528,-110.5114333,SWA853-1487399283-airline-0281,9
VERNO,Reporting Point,34.2606861,-109.6272139,SWA853-1487399283-airline-0281,10
GREBE,Reporting Point,33.2191,-108.1636167,SWA853-1487399283-airline-0281,11
RUTER,Reporting Point,32.2837333,-106.8986694,SWA853-1487399283-airline-0281,12
ELP,VOR-TAC (NAVAID),31.8159111,-106.2818822,SWA853-1487399283-airline-0281,13
FST,VOR-TAC (NAVAID),30.9522222,-102.9758333,SWA853-1487399283-airline-0281,14
SAT,VOR-TAC (NAVAID),29.6440278,-98.4613056,SWA853-1487399283-airline-0281,15
BALKK,Waypoint,29.4199444,-97.0269167,SWA853-1487399283-airline-0281,16
PARAA,Waypoint,29.4108056,-96.9706389,SWA853-1487399283-airline-0281,17
GLOCK,Waypoint,29.3801667,-96.6479722,SWA853-1487399283-airline-0281,18
KMMBR,Waypoint,29.3662778,-96.5061667,SWA853-1487399283-airline-0281,19
BELLR,Reporting Point,29.3248611,-96.0886667,SWA853-1487399283-airline-0281,20
HNTRR,Waypoint,29.4695,-95.8784444,SWA853-1487399283-airline-0281,21
GEEEO,Waypoint,29.4803333,-95.6489722,SWA853-1487399283-airline-0281,22
KHOU,Destination Airport,29.6454167,-95.2788889,SWA853-1487399283-airline-0281,23
KLAS,Origin Airport,36.0800556,-115.15225,SWA1718-1487399281-airline-0447,0
FIXIX,Waypoint,36.0150278,-115.2013333,SWA1718-1487399281-airline-0447,1
ROPPR,Waypoint,35.9711944,-115.3016667,SWA1718-1487399281-airline-0447,2
CEASR,Waypoint,35.8663889,-115.2619167,SWA1718-1487399281-airline-0447,3
HITME,Waypoint,35.8213889,-115.0741667,SWA1718-1487399281-airline-0447,4
COWBY,Reporting Point,35.9235556,-113.90275,SWA1718-1487399281-airline-0447,5
MOSBI,Waypoint,35.5929444,-111.8951944,SWA1718-1487399281-airline-0447,6
GUP,VOR-TAC (NAVAID),35.476,-108.8726111,SWA1718-1487399281-airline-0447,7
CNX,VOR-TAC (NAVAID),34.3669444,-105.6780556,SWA1718-1487399281-airline-0447,8
BGS,VOR-TAC (NAVAID),32.3855556,-101.4836111,SWA1718-1487399281-airline-0447,9
LLO,VOR-TAC (NAVAID),30.7963333,-98.7873889,SWA1718-1487399281-airline-0447,10
CHUKY,Waypoint,30.6965278,-98.0224444,SWA1718-1487399281-airline-0447,11
OWEEE,Reporting Point,30.5641667,-97.0648056,SWA1718-1487399281-airline-0447,12
PHEBE,Waypoint,30.4914722,-96.793,SWA1718-1487399281-airline-0447,13
JAAES,Reporting Point,30.4259722,-96.5557778,SWA1718-1487399281-airline-0447,14
KIDDZ,Reporting Point,30.2236111,-96.2157778,SWA1718-1487399281-airline-0447,15
SNIFY,Waypoint,30.1576667,-96.1806667,SWA1718-1487399281-airline-0447,16
QTRBK,Reporting Point,30.0598333,-96.1283333,SWA1718-1487399281-airline-0447,17
RVEEE,Waypoint,29.8271111,-95.9950556,SWA1718-1487399281-airline-0447,18
AAHZZ,Waypoint,29.7309167,-95.9316667,SWA1718-1487399281-airline-0447,19
GLUVR,Waypoint,29.6521944,-95.8807222,SWA1718-1487399281-airline-0447,20
GEEEO,Waypoint,29.4803333,-95.6489722,SWA1718-1487399281-airline-0447,21
KHOU,Destination Airport,29.6454167,-95.2788889,SWA1718-1487399281-airline-0447,22
KLAS,Origin Airport,36.0800556,-115.15225,SWA4902-1487399282-airline-0120,0
FIXIX,Waypoint,36.0150278,-115.2013333,SWA4902-1487399282-airline-0120,1
ROPPR,Waypoint,35.9711944,-115.3016667,SWA4902-1487399282-airline-0120,2
CEASR,Waypoint,35.8663889,-115.2619167,SWA4902-1487399282-airline-0120,3
HITME,Waypoint,35.8213889,-115.0741667,SWA4902-1487399282-airline-0120,4
COWBY,Reporting Point,35.9235556,-113.90275,SWA4902-1487399282-airline-0120,5
CUTRO,Waypoint,35.6047222,-112.3833333,SWA4902-1487399282-airline-0120,6
INW,VOR-TAC (NAVAID),35.0616111,-110.7950278,SWA4902-1487399282-airline-0120,7
INW,VOR-TAC (NAVAID),35.0615997,-110.7950197,SWA4902-1487399282-airline-0120,8
PYRIT,Reporting Point,34.8695528,-110.5114333,SWA4902-1487399282-airline-0120,9
VERNO,Reporting Point,34.2606861,-109.6272139,SWA4902-1487399282-airline-0120,10
GREBE,Reporting Point,33.2191,-108.1636167,SWA4902-1487399282-airline-0120,11
RUTER,Reporting Point,32.2837333,-106.8986694,SWA4902-1487399282-airline-0120,12
ELP,VOR-TAC (NAVAID),31.8159111,-106.2818822,SWA4902-1487399282-airline-0120,13
FST,VOR-TAC (NAVAID),30.9522222,-102.9758333,SWA4902-1487399282-airline-0120,14
SAT,VOR-TAC (NAVAID),29.6440278,-98.4613056,SWA4902-1487399282-airline-0120,15
BALKK,Waypoint,29.4199444,-97.0269167,SWA4902-1487399282-airline-0120,16
PARAA,Waypoint,29.4108056,-96.9706389,SWA4902-1487399282-airline-0120,17
GLOCK,Waypoint,29.3801667,-96.6479722,SWA4902-1487399282-airline-0120,18
KMMBR,Waypoint,29.3662778,-96.5061667,SWA4902-1487399282-airline-0120,19
BELLR,Reporting Point,29.3248611,-96.0886667,SWA4902-1487399282-airline-0120,20
HNTRR,Waypoint,29.4695,-95.8784444,SWA4902-1487399282-airline-0120,21
GEEEO,Waypoint,29.4803333,-95.6489722,SWA4902-1487399282-airline-0120,22
KHOU,Destination Airport,29.6454167,-95.2788889,SWA4902-1487399282-airline-0120,23
KLAS,Origin Airport,36.0800556,-115.15225,SWA6255-1487399283-airline-0339,0
FIXIX,Waypoint,36.0150278,-115.2013333,SWA6255-1487399283-airline-0339,1
ROPPR,Waypoint,35.9711944,-115.3016667,SWA6255-1487399283-airline-0339,2
CEASR,Waypoint,35.8663889,-115.2619167,SWA6255-1487399283-airline-0339,3
HITME,Waypoint,35.8213889,-115.0741667,SWA6255-1487399283-airline-0339,4
COWBY,Reporting Point,35.9235556,-113.90275,SWA6255-1487399283-airline-0339,5
CUTRO,Waypoint,35.6047222,-112.3833333,SWA6255-1487399283-airline-0339,6
INW,VOR-TAC (NAVAID),35.0616111,-110.7950278,SWA6255-1487399283-airline-0339,7
INW,VOR-TAC (NAVAID),35.0615997,-110.7950197,SWA6255-1487399283-airline-0339,8
PYRIT,Reporting Point,34.8695528,-110.5114333,SWA6255-1487399283-airline-0339,9
VERNO,Reporting Point,34.2606861,-109.6272139,SWA6255-1487399283-airline-0339,10
GREBE,Reporting Point,33.2191,-108.1636167,SWA6255-1487399283-airline-0339,11
